age,workclass,education,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
26,Private,Bachelors,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,20,Others,<=50K
22,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,35,United-States,<=50K
31,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
27,Local-gov,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Husband,White,Male,7298,0,40,United-States,>50K
19,Private,Some-college,Never-married,Other-relative,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
32,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
26,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,30,United-States,<=50K
37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
43,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
21,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
36,State-gov,Bachelors,Divorced,Not-in-family,White,Female,0,0,55,United-States,<=50K
52,Self-emp-not-inc,HS-grad,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,Others,>50K
55,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,<=50K
41,Private,Bachelors,Married-civ-spouse,Husband,White,Male,4386,0,50,United-States,>50K
29,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
66,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Husband,White,Male,15024,0,50,United-States,>50K
41,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,0,0,40,Others,<=50K
46,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
26,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
55,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,44,United-States,<=50K
43,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,1902,40,Others,>50K
45,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
57,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,>50K
30,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,0,0,40,United-States,<=50K
20,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,70,United-States,<=50K
29,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,Masters,Never-married,Not-in-family,White,Female,4650,0,37,United-States,<=50K
44,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
31,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,Masters,Never-married,Not-in-family,White,Female,0,0,30,United-States,<=50K
65,Private,Doctorate,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
30,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,32,United-States,<=50K
36,Local-gov,Bachelors,Divorced,Not-in-family,White,Female,0,0,60,United-States,<=50K
36,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,32,United-States,<=50K
41,Local-gov,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
43,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
60,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
22,Private,Some-college,Never-married,Other-relative,Black,Female,0,0,30,Others,<=50K
63,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,15,Others,<=50K
24,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
22,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
33,Local-gov,Masters,Married-civ-spouse,Wife,White,Female,7688,0,35,United-States,>50K
26,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
57,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
27,Private,HS-grad,Married-civ-spouse,Husband,White,Male,2580,0,45,United-States,<=50K
22,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,60,United-States,<=50K
74,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,1825,12,United-States,>50K
24,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
57,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
27,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,0,0,60,United-States,<=50K
28,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
45,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
50,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Private,Doctorate,Never-married,Not-in-family,White,Male,0,0,40,United-States,>50K
22,Local-gov,Bachelors,Never-married,Not-in-family,White,Female,0,0,35,United-States,<=50K
38,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
27,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
58,State-gov,Masters,Married-civ-spouse,Husband,White,Male,0,1977,50,United-States,>50K
35,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
61,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,2051,20,United-States,<=50K
26,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,72,Others,<=50K
20,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
39,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,24,United-States,<=50K
50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,1902,60,United-States,>50K
49,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
73,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,2246,40,United-States,>50K
31,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
58,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
34,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,12,United-States,>50K
35,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,35,United-States,<=50K
62,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,12,United-States,<=50K
19,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
25,Private,Masters,Married-civ-spouse,Not-in-family,White,Male,0,0,40,Others,<=50K
57,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,Bachelors,Never-married,Not-in-family,Black,Male,0,1719,32,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,1672,44,United-States,<=50K
26,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,45,United-States,<=50K
58,Local-gov,Some-college,Married-civ-spouse,Wife,Black,Female,0,0,55,United-States,<=50K
31,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,Others,<=50K
42,Private,Some-college,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
31,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
59,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,50,Others,<=50K
30,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
28,Local-gov,Doctorate,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
39,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
21,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,57,United-States,<=50K
34,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,0,0,40,United-States,<=50K
29,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
44,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
25,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,Others,<=50K
57,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,Bachelors,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,<=50K
46,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,56,United-States,>50K
40,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,1977,50,United-States,>50K
73,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,2174,50,United-States,>50K
48,Private,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,Others,>50K
46,Private,Some-college,Married-civ-spouse,Wife,White,Female,5013,0,40,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,24,United-States,<=50K
63,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
37,Private,Bachelors,Never-married,Not-in-family,Black,Male,0,0,60,United-States,>50K
39,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,1887,50,United-States,>50K
45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
35,Private,Bachelors,Never-married,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Others,>50K
63,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,<=50K
37,Local-gov,Masters,Married-civ-spouse,Wife,White,Female,0,0,45,United-States,>50K
50,Private,Bachelors,Married-civ-spouse,Husband,White,Male,99999,0,60,Others,>50K
51,Local-gov,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,32,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
54,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,7298,0,40,United-States,>50K
46,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,<=50K
47,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,15024,0,50,United-States,>50K
25,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,<=50K
35,Private,Bachelors,Married-civ-spouse,Wife,Black,Female,0,0,40,United-States,<=50K
42,Private,Bachelors,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,>50K
40,Private,Some-college,Married-civ-spouse,Husband,White,Male,4386,0,50,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
48,State-gov,Masters,Divorced,Not-in-family,White,Male,0,0,72,United-States,<=50K
28,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,<=50K
27,Self-emp-not-inc,HS-grad,Never-married,Not-in-family,White,Male,0,2258,50,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
54,Private,Masters,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,45,United-States,>50K
32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,Some-college,Married-civ-spouse,Husband,White,Male,7298,0,40,United-States,>50K
36,Self-emp-not-inc,Doctorate,Never-married,Not-in-family,White,Male,0,0,30,Others,>50K
42,Private,Some-college,Married-civ-spouse,Wife,White,Female,0,0,50,United-States,>50K
43,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,45,United-States,<=50K
29,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,35,United-States,<=50K
38,State-gov,Doctorate,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
46,Self-emp-not-inc,Doctorate,Never-married,Not-in-family,White,Female,0,0,45,United-States,<=50K
58,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
41,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,Others,<=50K
35,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,25,United-States,<=50K
59,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
52,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,45,United-States,<=50K
44,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,<=50K
75,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,35,United-States,<=50K
35,Private,Bachelors,Divorced,Not-in-family,White,Female,0,1980,65,United-States,<=50K
42,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
67,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,37,United-States,>50K
47,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,0,0,48,United-States,>50K
23,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
59,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,35,United-States,<=50K
57,Local-gov,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,35,Others,<=50K
30,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
32,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,44,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,52,United-States,>50K
31,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
31,Private,HS-grad,Married-civ-spouse,Wife,White,Female,4386,0,40,United-States,>50K
46,Private,Some-college,Married-civ-spouse,Husband,White,Male,5178,0,40,United-States,>50K
47,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,<=50K
26,Local-gov,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
59,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,0,0,60,Others,<=50K
48,Private,HS-grad,Married-civ-spouse,Husband,White,Male,7688,0,70,United-States,>50K
49,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,HS-grad,Never-married,Other-relative,White,Male,0,0,50,United-States,<=50K
31,Private,HS-grad,Never-married,Other-relative,White,Male,0,0,48,United-States,<=50K
38,Private,Bachelors,Married-civ-spouse,Husband,White,Male,7298,0,40,United-States,>50K
46,State-gov,HS-grad,Never-married,Not-in-family,Black,Male,0,0,40,United-States,<=50K
36,Private,Bachelors,Never-married,Not-in-family,Asian-Pac-Islander,Female,0,0,50,Others,<=50K
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,48,United-States,<=50K
40,Self-emp-not-inc,HS-grad,Divorced,Not-in-family,White,Male,0,0,84,United-States,<=50K
33,Private,Bachelors,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Private,HS-grad,Married-civ-spouse,Husband,White,Male,5013,0,60,United-States,<=50K
44,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
46,Local-gov,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,38,United-States,>50K
36,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,48,United-States,<=50K
40,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,1902,45,United-States,>50K
31,State-gov,Masters,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
26,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,45,United-States,<=50K
24,Private,HS-grad,Never-married,Other-relative,White,Male,0,0,40,United-States,<=50K
45,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,Bachelors,Married-civ-spouse,Husband,White,Male,15024,0,50,United-States,>50K
